,chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high,map_pval_less005,map_pval_log10,cg_unit_pair,cg_unit_pair_id,efsize-score,score-efsize,score_scaled,efsize-score_scaled,start_hg38,end_hg38,start_t2tv2,end_t2tv2,score_norm
225,chr1,206587345,206587346,.,347.6786174222498,-,m:542,768,m:5,455,m:70.57,m:1.10,0.7057292,0.010989011,0.0,0.7,1.7848070395744224,1.6688559026890937,1.9007581764597516,True,10.0,CG_111,CG_111.-,-346.9786174222498,346.9786174222498,0.35759884377096024,0.3424011562290397,207322049,207322050,206587345,206587346,0.35759884377096024
226,chr1,206587373,206587374,.,159.0204985764508,+,m:326,878,m:3,498,m:37.13,m:0.60,0.3712984,0.006024096,6.027e-12,0.36,1.1550760679901846,1.0451260312957888,1.2650261046845803,True,9.974583526642158,CG_112,CG_112.+,-158.66049857645078,158.66049857645078,0.16375047172788143,0.19624952827211856,207322077,207322078,206587373,206587374,0.16375047172788143
227,chr1,206587374,206587375,.,324.6925678658913,-,m:556,744,m:18,441,m:74.73,m:4.08,0.74731183,0.040816326,0.0,0.71,1.6813366108784826,1.5635484871999292,1.799124734557036,True,10.0,CG_112,CG_112.-,-323.9825678658913,323.9825678658913,0.3339804152958856,0.37601958470411434,207322078,207322079,206587374,206587375,0.3339804152958856
228,chr1,206587376,206587377,.,487.5281889116959,+,m:800,1077,m:5,554,m:74.28,m:0.90,0.7428041,0.009025271,0.0,0.73,1.8875652988604503,1.7850916177268008,1.9900389799941,True,10.0,CG_113,CG_113.+,-486.7981889116959,486.7981889116959,0.5012958758944996,0.22870412410550034,207322080,207322081,206587376,206587377,0.5012958758944996
229,chr1,206587377,206587378,.,355.23898676543286,-,m:588,745,m:14,411,m:78.93,m:3.41,0.78926176,0.03406326,0.0,0.76,1.81646060811137,1.696032473108793,1.9368887431139472,True,10.0,CG_113,CG_113.-,-354.47898676543286,354.47898676543286,0.3653672096286646,0.3946327903713354,207322081,207322082,206587377,206587378,0.3653672096286646
230,chr1,206587397,206587398,.,172.90774286288797,+,m:561,1057,m:34,482,m:53.07,m:7.05,0.5307474,0.07053942,8.671e-13,0.46,1.094692912790302,0.9869704216463688,1.2024154039342352,True,9.996250465263778,CG_114,CG_114.+,-172.44774286288796,172.44774286288796,0.1780197738578933,0.2819802261421067,207322101,207322102,206587397,206587398,0.1780197738578933
231,chr1,206587398,206587399,.,191.0785031695782,-,m:371,713,m:9,435,m:52.03,m:2.07,0.5203366,0.020689655,0.0,0.5,1.3228014809074906,1.2035593738346697,1.4420435879803115,True,10.0,CG_114,CG_114.-,-190.5785031695782,190.5785031695782,0.19669043762676047,0.3033095623732395,207322102,207322103,206587398,206587399,0.19669043762676047
232,chr1,206587409,206587410,.,564.5699351157768,+,m:925,1083,m:13,506,m:85.41,m:2.57,0.8541089,0.0256917,0.0,0.82,2.0358056283300776,1.9302647867541736,2.1413464699059817,True,10.0,CG_115,CG_115.+,-563.7499351157768,563.7499351157768,0.5804571501210485,0.23954284987895147,207322113,207322114,206587409,206587410,0.5804571501210485
233,chr1,206587410,206587411,.,313.06728341609505,-,m:482,581,m:11,328,m:82.96,m:3.35,0.82960415,0.033536587,0.0,0.7999999999999999,1.922223093719464,1.7868585123240066,2.057587675114922,True,10.0,CG_115,CG_115.-,-312.26728341609504,312.26728341609504,0.3220353027350386,0.4779646972649613,207322114,207322115,206587410,206587411,0.3220353027350386
234,chr1,206587433,206587434,.,36.09498733937744,+,m:156,861,m:13,440,m:18.12,m:2.95,0.18118466,0.029545454,0.000733595414988,0.15,0.5338861039214599,0.4190287451001061,0.6487434627428136,True,3.1345433324933203,CG_116,CG_116.+,-35.94498733937744,35.94498733937744,0.03744310482708779,0.1125568951729122,207322137,207322138,206587433,206587434,0.03744310482708779
235,chr1,206587434,206587435,.,52.41193029685883,-,m:119,801,m:1,461,m:14.86,m:0.22,0.1485643,0.0021691974,0.0002686903966409,0.15,0.698187086901126,0.5836064986047943,0.8127676751974576,True,3.5707476939293348,CG_116,CG_116.-,-52.26193029685883,52.26193029685883,0.05420895009459445,0.09579104990540555,207322138,207322139,206587434,206587435,0.05420895009459445
236,chr1,206587505,206587506,.,139.89293097799236,+,m:390,968,m:11,450,m:40.29,m:2.44,0.40289256,0.024444444,7.3529e-12,0.38,1.0613567567366091,0.9495308905337044,1.1731826229395144,True,9.969186219164518,CG_117,CG_117.+,-139.51293097799237,139.51293097799237,0.14409667753768415,0.23590332246231585,207322209,207322210,206587505,206587506,0.14409667753768415
237,chr1,206587506,206587507,.,121.8313080512312,-,m:334,678,m:21,375,m:49.26,m:5.60,0.49262536,0.056,7.1095e-12,0.43,1.0782275986496908,0.952093706869495,1.2043614904298865,True,9.97017200802337,CG_117,CG_117.-,-121.4013080512312,121.4013080512312,0.1255381536733052,0.3044618463266948,207322210,207322211,206587506,206587507,0.1255381536733052
238,chr1,206587512,206587513,.,171.77498683472004,+,m:475,992,m:18,472,m:47.88,m:3.81,0.47883064,0.038135592,3.523e-13,0.44,1.1353522031773662,1.025756937451783,1.2449474689029494,True,9.998472669356252,CG_118,CG_118.+,-171.33498683472004,171.33498683472004,0.17685585410015514,0.26314414589984486,207322216,207322217,206587512,206587513,0.17685585410015514
239,chr1,206587513,206587514,.,219.6897630755648,-,m:451,791,m:10,427,m:57.02,m:2.34,0.5701643,0.023419203,0.0,0.5499999999999999,1.4043155754481929,1.286617447311554,1.5220137035848316,True,10.0,CG_118,CG_118.-,-219.1397630755648,219.1397630755648,0.22608883398949628,0.3239111660105036,207322217,207322218,206587513,206587514,0.22608883398949628
240,chr1,206587525,206587526,.,196.6959690381373,+,m:506,1106,m:10,501,m:45.75,m:2.00,0.4575045,0.01996008,2.28e-14,0.44,1.2021938708106354,1.0966435389807652,1.3077442026405055,True,9.999900992144592,CG_119,CG_119.+,-196.2559690381373,196.2559690381373,0.20246244797166268,0.23753755202833732,207322229,207322230,206587525,206587526,0.20246244797166268
241,chr1,206587526,206587527,.,155.06781780077063,-,m:355,739,m:13,422,m:48.04,m:3.08,0.4803789,0.030805686,3.77e-14,0.4499999999999999,1.1786853201501954,1.0590978286201445,1.2982728116802464,True,9.999836301835488,CG_119,CG_119.-,-154.61781780077064,154.61781780077064,0.15968904708175818,0.2903109529182417,207322230,207322231,206587526,206587527,0.15968904708175818
242,chr1,206587539,206587540,.,269.02441222024254,+,m:639,1116,m:17,529,m:57.26,m:3.21,0.57258064,0.032136105,0.0,0.5399999999999999,1.3559927648614865,1.252533090093107,1.4594524396298656,True,10.0,CG_120,CG_120.+,-268.4844122202425,268.4844122202425,0.276780749505886,0.26321925049411393,207322243,207322244,206587539,206587540,0.276780749505886
243,chr1,206587540,206587541,.,234.0172453689088,-,m:503,715,m:15,339,m:70.35,m:4.42,0.7034965,0.044247787,0.0,0.6599999999999999,1.5660868713252802,1.436841342917163,1.6953323997333976,True,10.0,CG_120,CG_120.-,-233.3572453689088,233.3572453689088,0.24081048570018074,0.4191895142998192,207322244,207322245,206587540,206587541,0.24081048570018074
244,chr1,206587552,206587553,.,179.17573636425277,+,m:477,1154,m:8,507,m:41.33,m:1.58,0.4133449,0.015779093,2.9037e-12,0.3899999999999999,1.144711411282937,1.0402812321010952,1.249141590464779,True,9.987569009487382,CG_121,CG_121.+,-178.78573636425278,178.78573636425278,0.184460208776092,0.2055397912239079,207322256,207322257,206587552,206587553,0.184460208776092
245,chr1,206587553,206587554,.,160.00520705479676,-,m:331,861,m:3,478,m:38.44,m:0.63,0.3844367,0.0062761507,2.4131e-12,0.37,1.1789503157510637,1.0671551934243158,1.2907454380778116,True,9.989644487756365,CG_121,CG_121.-,-159.63520705479675,159.63520705479675,0.16476227093711876,0.20523772906288124,207322257,207322258,206587553,206587554,0.16476227093711876
246,chr1,206587730,206587731,.,212.5469795376489,+,m:684,994,m:58,454,m:68.81,m:12.78,0.68812877,0.1277533,6e-16,0.5599999999999999,1.2255293879136118,1.1145068238012836,1.33655195202594,True,9.999997394240927,CG_122,CG_122.+,-211.9869795376489,211.9869795376489,0.21874954231653718,0.34125045768346274,207322434,207322435,206587730,206587731,0.21874954231653718
247,chr1,206587731,206587732,.,189.80899149899145,-,m:549,773,m:57,412,m:71.02,m:13.83,0.7102199,0.13834952,2e-16,0.57,1.2425007748608217,1.1229454534842778,1.3620560962373656,True,9.999999131411904,CG_122,CG_122.-,-189.23899149899145,189.23899149899145,0.19538599988435895,0.374614000115641,207322435,207322436,206587731,206587732,0.19538599988435895
248,chr1,206587744,206587745,.,47.656584432669206,+,m:327,815,m:57,412,m:40.12,m:13.83,0.401227,0.13834952,0.0001392124737011,0.26,0.6097167816248428,0.4912373505737033,0.7281962126759822,True,3.8563215374094204,CG_123,CG_123.+,-47.39658443266921,47.39658443266921,0.04932277790166381,0.2106772220983362,207322448,207322449,206587744,206587745,0.04932277790166381
249,chr1,206587745,206587746,.,37.6880878987281,-,m:208,504,m:29,250,m:41.27,m:11.60,0.41269842,0.116,1.30956438628e-05,0.29,0.7002097558824075,0.5485925491170528,0.8518269626477623,True,4.882869827797429,CG_123,CG_123.-,-37.3980878987281,37.3980878987281,0.039080033848856846,0.25091996615114315,207322449,207322450,206587745,206587746,0.039080033848856846
250,chr1,206587761,206587762,.,121.55481153612482,+,m:688,1132,m:102,506,m:60.78,m:20.16,0.60777384,0.20158103,1.32533274e-08,0.41,0.8568070222189936,0.7519960938267474,0.96161795061124,True,7.874410502733735,CG_124,CG_124.+,-121.14481153612482,121.14481153612482,0.12525405034577883,0.2847459496542212,207322465,207322466,206587761,206587762,0.12525405034577883
251,chr1,206587762,206587763,.,128.5804728173075,-,m:504,866,m:71,480,m:58.20,m:14.79,0.5819861,0.14791666,7.200659e-10,0.4299999999999999,0.9459649078699304,0.8344350737500742,1.0574947419897869,True,9.086151246571914,CG_124,CG_124.-,-128.1504728173075,128.1504728173075,0.13247299756212697,0.2975270024378729,207322466,207322467,206587762,206587763,0.13247299756212697
252,chr1,206587798,206587799,.,129.3078392834691,+,m:725,1036,m:119,462,m:69.98,m:25.76,0.6998069,0.25757575,1.7439169e-09,0.4399999999999999,0.9172855046710976,0.8076368942517894,1.0269341150904057,True,8.734258655237198,CG_125,CG_125.+,-128.8678392834691,128.8678392834691,0.13322037491438074,0.3067796250856192,207322502,207322503,206587798,206587799,0.13322037491438074
253,chr1,206587799,206587800,.,101.38971422754412,-,m:511,770,m:93,400,m:66.36,m:23.25,0.6636364,0.2325,3.5510014e-09,0.43,0.8979237012791692,0.7771240547106534,1.018723347847685,True,8.437588000517225,CG_125,CG_125.-,-100.95971422754411,100.95971422754411,0.1045341825273487,0.3254658174726513,207322503,207322504,206587799,206587800,0.1045341825273487
254,chr1,206587862,206587863,.,101.55232898638906,+,m:897,1156,m:210,509,m:77.60,m:41.26,0.77595156,0.41257367,4.233821496e-07,0.37,0.7604008290693574,0.6561409056173383,0.8646607525213764,True,6.373164891103294,CG_126,CG_126.+,-101.18232898638905,101.18232898638905,0.10470127104951314,0.26529872895048684,207322566,207322567,206587862,206587863,0.10470127104951314
255,chr1,206587863,206587864,.,98.89696502817289,-,m:603,831,m:140,440,m:72.56,m:31.82,0.7256318,0.3181818,2.69682086e-08,0.41,0.8403492908092707,0.7247928874503796,0.9559056941681616,True,7.567540485303692,CG_126,CG_126.-,-98.48696502817289,98.48696502817289,0.10197285425180938,0.30802714574819057,207322567,207322568,206587863,206587864,0.10197285425180938
256,chr1,206587962,206587963,.,35.21094036245745,+,m:703,1032,m:205,457,m:68.12,m:44.86,0.6812016,0.44857767,0.0046398846459278,0.23,0.4738718598373814,0.3637439260199715,0.5839997936547914,True,2.333492807123834,CG_127,CG_127.+,-34.98094036245745,34.98094036245745,0.036534736460361865,0.19346526353963814,207322666,207322667,206587962,206587963,0.036534736460361865
257,chr1,206587963,206587964,.,20.15999741059386,-,m:453,781,m:167,430,m:58.00,m:38.84,0.5800256,0.3883721,0.0311437265199615,0.1899999999999999,0.3858958664842795,0.2682002148224818,0.5035915181460773,True,1.5066294215157896,CG_127,CG_127.-,-19.96999741059386,19.96999741059386,0.021069720659389474,0.16893027934061042,207322667,207322668,206587963,206587964,0.021069720659389474
258,chr1,206587995,206587996,.,67.49092419633462,+,m:854,1025,m:231,433,m:83.32,m:53.35,0.8331707,0.5334873,2.28038340182e-05,0.2999999999999999,0.6622665709920794,0.5499300494099925,0.7746030925741664,True,4.641990224270831,CG_128,CG_128.+,-67.19092419633462,67.19092419633462,0.0697027885646476,0.23029721143535228,207322699,207322700,206587995,206587996,0.0697027885646476
259,chr1,206587996,206587997,.,139.252296868852,-,m:776,867,m:199,431,m:89.50,m:46.17,0.8950404,0.46171695,3.95951e-11,0.44,0.9875818810889864,0.8720671813869788,1.103096580790994,True,9.85512982584115,CG_128,CG_128.-,-138.812296868852,138.812296868852,0.14343841867296162,0.29656158132703836,207322700,207322701,206587996,206587997,0.14343841867296162
260,chr1,206588088,206588089,.,10.40080209706366,+,m:444,1103,m:134,476,m:40.25,m:28.15,0.40253854,0.28151262,0.4808271268639205,0.12,0.2560537084801173,0.1485686929745095,0.3635387239857251,False,0.31801103859598534,CG_129,CG_129.+,-10.280802097063662,10.280802097063662,0.011042036001277556,0.10895796399872244,207322792,207322793,206588088,206588089,0.011042036001277556
261,chr1,206588089,206588090,.,14.927205048408268,-,m:333,859,m:110,460,m:38.77,m:23.91,0.38766006,0.23913044,0.0941301429320569,0.15,0.3222737537284506,0.20903502345854,0.435512483998361,False,1.026271281394987,CG_129,CG_129.-,-14.777205048408268,14.777205048408268,0.015692966736181774,0.1343070332638182,207322793,207322794,206588089,206588090,0.015692966736181774
262,chr1,206588173,206588174,.,10.086016218859186,+,m:1039,1101,m:417,477,m:94.37,m:87.42,0.94368756,0.8742138,0.2346096439340377,0.0699999999999999,0.2459322310572465,0.1384965004764811,0.3533679616380118,False,0.6296541394298673,CG_130,CG_130.+,-10.016016218859185,10.016016218859185,0.01071858991581137,0.059281410084188524,207322877,207322878,206588173,206588174,0.01071858991581137
263,chr1,206588174,206588175,.,20.62691927795049,-,m:777,850,m:355,453,m:91.41,m:78.37,0.91411763,0.78366446,0.0363549200815374,0.13,0.3726925250201236,0.2586775923786059,0.4867074576616413,True,1.4394368045273616,CG_130,CG_130.-,-20.49691927795049,20.49691927795049,0.021549488211468043,0.10845051178853196,207322878,207322879,206588174,206588175,0.021549488211468043
264,chr1,206588704,206588705,.,0.0520915095412419,+,m:833,1055,m:377,490,m:78.96,m:76.94,0.78957343,0.7693878,1.0,0.02,0.0486987847843933,-0.0584502006234878,0.1558477701922745,False,-4.342945178152237e-11,CG_131,CG_131.+,-0.0320915095412419,0.0320915095412419,0.0004086176654577313,0.01959138233454227,207323408,207323409,206588704,206588705,0.0004086176654577313
265,chr1,206588705,206588706,.,1.5825086750360242,-,m:697,832,m:353,445,m:83.77,m:79.33,0.83774036,0.7932584,1.0,0.0499999999999999,0.1148648447804232,-0.0002421912231976,0.2299718807840441,False,-4.342945178152237e-11,CG_131,CG_131.-,-1.5325086750360244,1.5325086750360244,0.0019811387840448992,0.048018861215955,207323409,207323410,206588705,206588706,0.0019811387840448992
266,chr1,206588908,206588909,.,0.0941475338067903,+,m:848,966,m:380,442,m:87.78,m:85.97,0.8778468,0.8597285,1.0,0.02,0.0536922267309241,-0.0588588672246255,0.1662433206864738,False,-4.342945178152237e-11,CG_132,CG_132.+,-0.0741475338067903,0.0741475338067903,0.0004518307107714306,0.01954816928922857,207323612,207323613,206588908,206588909,0.0004518307107714306
267,chr1,206588909,206588910,.,0.2287552176362624,-,m:717,766,m:375,408,m:93.60,m:91.91,0.93603134,0.9191176,1.0,0.0199999999999999,0.0653624880271825,-0.0547636937266076,0.1854886697809728,False,-4.342945178152237e-11,CG_132,CG_132.-,-0.20875521763626248,0.20875521763626248,0.0005901416434493945,0.019409858356550506,207323613,207323614,206588909,206588910,0.0005901416434493945
268,chr1,206588990,206588991,.,0.5483756441062724,+,m:1058,1152,m:477,531,m:91.84,m:89.83,0.9184028,0.89830506,1.0,0.02,0.0697558824224127,-0.0330496884241893,0.1725614532690147,False,-4.342945178152237e-11,CG_133,CG_133.+,-0.5283756441062724,0.5283756441062724,0.0009185552824805763,0.019081444717519425,207323694,207323695,206588990,206588991,0.0009185552824805763
269,chr1,206588991,206588992,.,1.765417630311049,-,m:680,725,m:335,371,m:93.79,m:90.30,0.93793106,0.90296495,1.0,0.0399999999999999,0.1299749435887967,0.0048633920256734,0.2550864951519199,False,-4.342945178152237e-11,CG_133,CG_133.-,-1.725417630311049,1.725417630311049,0.0021690798248497453,0.03783092017515015,207323695,207323696,206588991,206588992,0.0021690798248497453
270,chr1,206589158,206589159,.,1.3063385232526343,+,m:1081,1175,m:506,536,m:92.00,m:94.40,0.92,0.94402987,1.0,-0.0199999999999999,-0.0958240655042184,-0.0063337899978769,0.1979819210063137,False,-4.342945178152237e-11,CG_134,CG_134.+,-1.3263385232526341,1.3263385232526341,0.0016973707985607578,-0.02169737079856066,207323862,207323863,206589158,206589159,0.0016973707985607578
271,chr1,206589159,206589160,.,-0.3296518337410816,-,m:410,565,m:247,343,m:72.57,m:72.01,0.7256637,0.7201166,1.0,0.01,0.0123939348031978,-0.1217650401446069,0.1465529097510026,False,-4.342945178152237e-11,CG_134,CG_134.-,0.3396518337410816,-0.3396518337410816,1.637201980892e-05,0.00998362798019108,207323863,207323864,206589159,206589160,1.637201980892e-05
272,chr1,206589212,206589213,.,1.4129445748444596,+,m:1069,1139,m:459,503,m:93.85,m:91.25,0.9385426,0.9125249,1.0,0.0299999999999999,0.0994696640046424,-0.0054577121364096,0.2043970401456944,False,-4.342945178152237e-11,CG_135,CG_135.+,-1.3829445748444598,1.3829445748444598,0.001806909734268618,0.02819309026573128,207323916,207323917,206589212,206589213,0.001806909734268618
273,chr1,206589213,206589214,.,5.813519446336159,-,m:819,851,m:421,460,m:96.24,m:91.52,0.96239716,0.9152174,1.0,0.0399999999999999,0.2006069527092355,0.0871827484821073,0.3140311569363638,False,-4.342945178152237e-11,CG_135,CG_135.-,-5.7735194463361585,5.7735194463361585,0.006328550679864965,0.03367144932013493,207323917,207323918,206589213,206589214,0.006328550679864965
274,chr1,206589436,206589437,.,-0.212394425923776,+,m:1149,1200,m:517,537,m:95.75,m:96.28,0.9575,0.96275604,1.0,0.0,-0.0268776698858581,-0.0748807218311492,0.1286360616028656,False,-4.342945178152237e-11,CG_136,CG_136.+,0.212394425923776,-0.212394425923776,0.00013685534570254202,-0.00013685534570254202,207324140,207324141,206589436,206589437,0.00013685534570254202
275,chr1,206589437,206589438,.,-0.3408974946364651,-,m:832,880,m:440,466,m:94.55,m:94.42,0.94545454,0.944206,1.0,0.01,0.0054686648396504,-0.1068201056522185,0.1177574353315194,False,-4.342945178152237e-11,CG_136,CG_136.-,0.35089749463646513,-0.35089749463646513,4.816974786445192e-06,0.009995183025213555,207324141,207324142,206589437,206589438,4.816974786445192e-06
276,chr1,206589745,206589746,.,0.337896814767646,+,m:1060,1082,m:485,491,m:97.97,m:98.78,0.9796673,0.98778003,1.0,-0.01,-0.0646202140933889,-0.042029102264425,0.1712695304512028,False,-4.342945178152237e-11,CG_137,CG_137.+,-0.347896814767646,0.347896814767646,0.0007022858811611732,-0.010702285881161174,207324449,207324450,206589745,206589746,0.0007022858811611732
277,chr1,206589746,206589747,.,-0.3132052685125472,-,m:662,698,m:342,362,m:94.84,m:94.48,0.94842404,0.9447514,1.0,0.01,0.0163358454235469,-0.1106101563401989,0.1432818471872927,False,-4.342945178152237e-11,CG_137,CG_137.-,0.3232052685125472,-0.3232052685125472,3.327105344053139e-05,0.009966728946559469,207324450,207324451,206589746,206589747,3.327105344053139e-05
278,chr1,206589861,206589862,.,1.2948950034956397,+,m:1035,1122,m:479,506,m:92.25,m:94.66,0.9224599,0.9466403,1.0,-0.0299999999999999,-0.0981762416450684,-0.0067788722890289,0.2031313555791658,False,-4.342945178152237e-11,CG_138,CG_138.+,-1.3248950034956395,1.3248950034956395,0.001685612451297954,-0.031685612451297855,207324565,207324566,206589861,206589862,0.001685612451297954
279,chr1,206589862,206589863,.,0.1393949790765418,-,m:693,735,m:373,390,m:94.29,m:95.64,0.94285715,0.9564102,1.0,-0.02,-0.0621079628343368,-0.0606779036080783,0.184893829276752,False,-4.342945178152237e-11,CG_138,CG_138.-,-0.1593949790765418,0.1593949790765418,0.0004983229776206446,-0.020498322977620644,207324566,207324567,206589862,206589863,0.0004983229776206446
280,chr1,206589930,206589931,.,0.0418040268789354,+,m:669,681,m:364,368,m:98.24,m:98.91,0.98237884,0.98913044,1.0,-0.01,-0.0573813927836819,-0.0694241886766076,0.1841869742439714,False,-4.342945178152237e-11,CG_139,CG_139.+,-0.0518040268789354,0.0518040268789354,0.0003980471595144409,-0.01039804715951444,207324634,207324635,206589930,206589931,0.0003980471595144409
281,chr1,206589931,206589932,.,-0.3420038638965224,-,m:27,27,m:17,17,m:100.00,m:100.00,1.0,1.0,1.0,0.0,0.0,-0.6068314581014111,0.6068314581014111,False,-4.342945178152237e-11,CG_139,CG_139.-,0.3420038638965224,-0.3420038638965224,3.6801677343410608e-06,-3.6801677343410608e-06,207324635,207324636,206589931,206589932,3.6801677343410608e-06
282,chr1,206589955,206589956,.,-0.1238879530676513,+,m:71,75,m:35,36,m:94.67,m:97.22,0.94666666,0.9722222,1.0,-0.0255555555555555,-0.1311913978450052,-0.2662084516848027,0.5285912473748131,False,-4.342945178152237e-11,CG_140,CG_140.+,0.0983323975120958,-0.0983323975120958,0.00022779675751879137,-0.025783352313074295,207324659,207324660,206589955,206589956,0.00022779675751879137
283,chr1,206589956,206589957,.,0.1523219113775944,-,m:23,24,m:15,15,m:95.83,m:100.00,0.9583333,1.0,1.0,-0.0416666666666666,-0.4111379617497563,-0.2339651609434532,1.056241084442966,False,-4.342945178152237e-11,CG_140,CG_140.-,-0.193988578044261,0.193988578044261,0.0005116055482166037,-0.042178272214883204,207324660,207324661,206589956,206589957,0.0005116055482166037
284,chr1,206590032,206590033,.,2.6612699892679785,+,m:55,68,m:32,33,m:80.88,m:96.97,0.8088235,0.969697,0.0434461193885292,-0.160873440285205,-0.5551110677807247,0.139298748901001,0.9709233866604484,True,1.3620490077073617,CG_141,CG_141.+,-2.8221434295531838,2.8221434295531838,0.003089578356464462,-0.16396301864166946,207324736,207324737,206590032,206590033,0.003089578356464462
285,chr1,206590033,206590034,.,0.7463515626135262,-,m:17,25,m:14,16,m:68.00,m:87.50,0.68,0.875,0.3188677683548063,-0.1949999999999999,-0.4797941702116726,-0.1477004744835214,1.1072888149068665,False,0.49638937755749113,CG_141,CG_141.-,-0.941351562613526,0.941351562613526,0.0011219778001074607,-0.19612197780010734,207324737,207324738,206590033,206590034,0.0011219778001074607
